Source,Date,GBP/AUD,USD/AUD,SGD/AUD
RBA,1996-02-18,0.4913,0.7554,1.0674
RBA,1996-02-19,0.4901,0.7576,1.0622
RBA,1996-02-20,0.4891,0.7571,1.0622
RBA,1996-02-21,0.4878,0.7544,1.058
RBA,1996-02-22,0.4879,0.753,1.0583
RBA,1996-02-23,0.4888,0.7552,1.0632
RBA,1996-02-24,0.4888,0.7552,1.0632
RBA,1996-02-25,0.4888,0.7552,1.0632
RBA,1996-02-26,0.4926,0.7579,1.0669
RBA,1996-02-27,0.4911,0.7583,1.0669
RBA,1996-02-28,0.4933,0.7594,1.0692
RBA,1996-02-29,0.4982,0.7635,1.0779
RBA,1996-03-01,0.4992,0.7645,1.0795
RBA,1996-03-02,0.4992,0.7645,1.0795
RBA,1996-03-03,0.4992,0.7645,1.0795
RBA,1996-03-04,0.4994,0.7634,1.0767
RBA,1996-03-05,0.4974,0.7588,1.0726
RBA,1996-03-06,0.4982,0.7627,1.0767
RBA,1996-03-07,0.5008,0.7641,1.0794
RBA,1996-03-08,0.5009,0.766,1.0795
RBA,1996-03-09,0.5009,0.766,1.0795
RBA,1996-03-10,0.5009,0.766,1.0795
RBA,1996-03-11,0.5037,0.7676,1.0812
RBA,1996-03-12,0.5048,0.7689,1.0824
RBA,1996-03-13,0.5081,0.7738,1.089
RBA,1996-03-14,0.509,0.776,1.0922
RBA,1996-03-15,0.5072,0.774,1.0896
RBA,1996-03-16,0.5072,0.774,1.0896
RBA,1996-03-17,0.5072,0.774,1.0896
RBA,1996-03-18,0.5058,0.7733,1.0876
RBA,1996-03-19,0.5069,0.7758,1.0922
RBA,1996-03-20,0.5048,0.7739,1.0892
RBA,1996-03-21,0.5044,0.7752,1.0931
RBA,1996-03-22,0.5058,0.777,1.0961
RBA,1996-03-23,0.5058,0.777,1.0961
RBA,1996-03-24,0.5058,0.777,1.0961
RBA,1996-03-25,0.505,0.7746,1.0909
RBA,1996-03-26,0.5076,0.7732,1.0882
RBA,1996-03-27,0.5089,0.7752,1.0913
RBA,1996-03-28,0.5145,0.7827,1.1041
RBA,1996-03-29,0.5106,0.7793,1.0971
RBA,1996-03-30,0.5106,0.7793,1.0971
RBA,1996-03-31,0.5106,0.7793,1.0971
RBA,1996-04-01,0.5141,0.784,1.1038
RBA,1996-04-02,0.5149,0.7849,1.1044
RBA,1996-04-03,0.5114,0.7805,1.097
RBA,1996-04-04,0.514,0.7842,1.1016
RBA,1996-04-05,0.514,0.7842,1.1016
RBA,1996-04-06,0.514,0.7842,1.1016
RBA,1996-04-07,0.514,0.7842,1.1016
RBA,1996-04-08,0.514,0.7842,1.1016
RBA,1996-04-09,0.5149,0.7873,1.1073
RBA,1996-04-10,0.5187,0.7892,1.1129
RBA,1996-04-11,0.5234,0.791,1.1141
RBA,1996-04-12,0.5239,0.7911,1.1151
RBA,1996-04-13,0.5239,0.7911,1.1151
RBA,1996-04-14,0.5239,0.7911,1.1151
RBA,1996-04-15,0.5252,0.7921,1.1204
RBA,1996-04-16,0.5216,0.7877,1.112
RBA,1996-04-17,0.5211,0.7858,1.1077
RBA,1996-04-18,0.5203,0.7863,1.1073
RBA,1996-04-19,0.515,0.782,1.1008
RBA,1996-04-20,0.515,0.782,1.1008
RBA,1996-04-21,0.515,0.782,1.1008
RBA,1996-04-22,0.5198,0.7859,1.1071
RBA,1996-04-23,0.5218,0.7891,1.1118
RBA,1996-04-24,0.5189,0.7862,1.1075
RBA,1996-04-25,0.5189,0.7862,1.1075
RBA,1996-04-26,0.5243,0.79,1.1123
RBA,1996-04-27,0.5243,0.79,1.1123
RBA,1996-04-28,0.5243,0.79,1.1123
RBA,1996-04-29,0.5207,0.7873,1.1068
RBA,1996-04-30,0.5206,0.7854,1.1041
RBA,1996-05-01,0.5248,0.79,1.1104
RBA,1996-05-02,0.5325,0.7944,1.118
RBA,1996-05-03,0.5296,0.7956,1.1181
RBA,1996-05-04,0.5296,0.7956,1.1181
RBA,1996-05-05,0.5296,0.7956,1.1181
RBA,1996-05-06,0.5286,0.7969,1.1188
RBA,1996-05-07,0.5287,0.7974,1.1195
RBA,1996-05-08,0.5309,0.8014,1.1265
RBA,1996-05-09,0.5248,0.7993,1.123
RBA,1996-05-10,0.5268,0.8016,1.1256
RBA,1996-05-11,0.5268,0.8016,1.1256
RBA,1996-05-12,0.5268,0.8016,1.1256
RBA,1996-05-13,0.5254,0.7992,1.123
RBA,1996-05-14,0.5288,0.8011,1.1259
RBA,1996-05-15,0.5293,0.8022,1.1295
RBA,1996-05-16,0.5299,0.8018,1.1287
RBA,1996-05-17,0.5296,0.8023,1.1296
RBA,1996-05-18,0.5296,0.8023,1.1296
RBA,1996-05-19,0.5296,0.8023,1.1296
RBA,1996-05-20,0.5287,0.7989,1.1253
RBA,1996-05-21,0.5239,0.7932,1.1173
RBA,1996-05-22,0.5248,0.7937,1.1184
RBA,1996-05-23,0.5256,0.7933,1.1184
RBA,1996-05-24,0.5222,0.7901,1.114
RBA,1996-05-25,0.5222,0.7901,1.114
RBA,1996-05-26,0.5222,0.7901,1.114
RBA,1996-05-27,0.5232,0.7914,1.1168
RBA,1996-05-28,0.5246,0.7933,1.12
RBA,1996-05-29,0.5255,0.7972,1.1265
RBA,1996-05-30,0.5211,0.7977,1.1237
RBA,1996-05-31,0.5207,0.7983,1.126
RBA,1996-06-01,0.5207,0.7983,1.126
RBA,1996-06-02,0.5207,0.7983,1.126
RBA,1996-06-03,0.5154,0.8007,1.1274
RBA,1996-06-04,0.5145,0.7988,1.1246
RBA,1996-06-05,0.512,0.7943,1.1198
RBA,1996-06-06,0.5112,0.7907,1.1143
RBA,1996-06-07,0.5102,0.7879,1.1098
RBA,1996-06-08,0.5102,0.7879,1.1098
RBA,1996-06-09,0.5102,0.7879,1.1098
RBA,1996-06-10,0.5102,0.7879,1.1098
RBA,1996-06-11,0.517,0.7934,1.1178
RBA,1996-06-12,0.5155,0.7923,1.1164
RBA,1996-06-13,0.5162,0.7924,1.1163
RBA,1996-06-14,0.5122,0.7869,1.108
RBA,1996-06-15,0.5122,0.7869,1.108
RBA,1996-06-16,0.5122,0.7869,1.108
RBA,1996-06-17,0.514,0.7911,1.1143
RBA,1996-06-18,0.5127,0.7919,1.1152
RBA,1996-06-19,0.5107,0.7886,1.1104
RBA,1996-06-20,0.5118,0.7886,1.11
RBA,1996-06-21,0.5133,0.7892,1.1117
RBA,1996-06-22,0.5133,0.7892,1.1117
RBA,1996-06-23,0.5133,0.7892,1.1117
RBA,1996-06-24,0.5135,0.7894,1.1123
RBA,1996-06-25,0.513,0.7916,1.1167
RBA,1996-06-26,0.5143,0.7921,1.1183
RBA,1996-06-27,0.5125,0.7901,1.1148
RBA,1996-06-28,0.5099,0.789,1.1123
RBA,1996-06-29,0.5099,0.789,1.1123
RBA,1996-06-30,0.5099,0.789,1.1123
RBA,1996-07-01,0.5071,0.7874,1.1122
RBA,1996-07-02,0.505,0.7863,1.1102
RBA,1996-07-03,0.5018,0.7823,1.1058
RBA,1996-07-04,0.5016,0.7826,1.1055
RBA,1996-07-05,0.5046,0.7856,1.1104
RBA,1996-07-06,0.5046,0.7856,1.1104
RBA,1996-07-07,0.5046,0.7856,1.1104
RBA,1996-07-08,0.5108,0.7939,1.123
RBA,1996-07-09,0.511,0.7942,1.1226
RBA,1996-07-10,0.5142,0.7964,1.1257
RBA,1996-07-11,0.5151,0.7991,1.1303
RBA,1996-07-12,0.5107,0.7943,1.1254
RBA,1996-07-13,0.5107,0.7943,1.1254
RBA,1996-07-14,0.5107,0.7943,1.1254
RBA,1996-07-15,0.5136,0.7959,1.1299
RBA,1996-07-16,0.5103,0.7938,1.1247
RBA,1996-07-17,0.5058,0.7875,1.1157
RBA,1996-07-18,0.5089,0.7838,1.1121
RBA,1996-07-19,0.512,0.791,1.1219
RBA,1996-07-20,0.512,0.791,1.1219
RBA,1996-07-21,0.512,0.791,1.1219
RBA,1996-07-22,0.5128,0.7923,1.1253
RBA,1996-07-23,0.5078,0.7879,1.1151
RBA,1996-07-24,0.51,0.7914,1.1215
RBA,1996-07-25,0.5094,0.7908,1.1199
RBA,1996-07-26,0.5056,0.7877,1.1156
RBA,1996-07-27,0.5056,0.7877,1.1156
RBA,1996-07-28,0.5056,0.7877,1.1156
RBA,1996-07-29,0.5066,0.7883,1.1154
RBA,1996-07-30,0.5055,0.7877,1.1146
RBA,1996-07-31,0.4964,0.7731,1.0928
RBA,1996-08-01,0.4987,0.7757,1.0968
RBA,1996-08-02,0.5005,0.7741,1.0953
RBA,1996-08-03,0.5005,0.7741,1.0953
RBA,1996-08-04,0.5005,0.7741,1.0953
RBA,1996-08-05,0.5,0.7729,1.095
RBA,1996-08-06,0.5003,0.7729,1.0944
RBA,1996-08-07,0.5023,0.7728,1.0944
RBA,1996-08-08,0.5037,0.7778,1.102
RBA,1996-08-09,0.5015,0.7786,1.1037
RBA,1996-08-10,0.5015,0.7786,1.1037
RBA,1996-08-11,0.5015,0.7786,1.1037
RBA,1996-08-12,0.5018,0.7787,1.1019
RBA,1996-08-13,0.5022,0.7786,1.1008
RBA,1996-08-14,0.5037,0.7798,1.1014
RBA,1996-08-15,0.5037,0.7808,1.1031
RBA,1996-08-16,0.5053,0.7827,1.1045
RBA,1996-08-17,0.5053,0.7827,1.1045
RBA,1996-08-18,0.5053,0.7827,1.1045
RBA,1996-08-19,0.5073,0.7857,1.1078
RBA,1996-08-20,0.5109,0.7886,1.1126
RBA,1996-08-21,0.511,0.7911,1.1171
RBA,1996-08-22,0.5104,0.7911,1.1163
RBA,1996-08-23,0.5097,0.7907,1.1161
RBA,1996-08-24,0.5097,0.7907,1.1161
RBA,1996-08-25,0.5097,0.7907,1.1161
RBA,1996-08-26,0.5083,0.7909,1.1141
RBA,1996-08-27,0.5064,0.7891,1.1113
RBA,1996-08-28,0.5084,0.7901,1.1127
RBA,1996-08-29,0.5089,0.7932,1.1159
RBA,1996-08-30,0.5077,0.7909,1.113
RBA,1996-08-31,0.5077,0.7909,1.113
RBA,1996-09-01,0.5077,0.7909,1.113
RBA,1996-09-02,0.5055,0.7892,1.111
RBA,1996-09-03,0.5069,0.7908,1.1138
RBA,1996-09-04,0.5052,0.792,1.1151
RBA,1996-09-05,0.5044,0.7903,1.1122
RBA,1996-09-06,0.5068,0.7944,1.1169
RBA,1996-09-07,0.5068,0.7944,1.1169
RBA,1996-09-08,0.5068,0.7944,1.1169
RBA,1996-09-09,0.513,0.8008,1.1274
RBA,1996-09-10,0.5131,0.7991,1.1247
RBA,1996-09-11,0.5136,0.7993,1.1254
RBA,1996-09-12,0.5135,0.799,1.126
RBA,1996-09-13,0.5122,0.7968,1.1239
RBA,1996-09-14,0.5122,0.7968,1.1239
RBA,1996-09-15,0.5122,0.7968,1.1239
RBA,1996-09-16,0.5092,0.7918,1.1167
RBA,1996-09-17,0.5076,0.7898,1.1144
RBA,1996-09-18,0.5072,0.7893,1.1139
RBA,1996-09-19,0.5061,0.7896,1.1109
RBA,1996-09-20,0.5093,0.7911,1.1149
RBA,1996-09-21,0.5093,0.7911,1.1149
RBA,1996-09-22,0.5093,0.7911,1.1149
RBA,1996-09-23,0.5097,0.7928,1.1165
RBA,1996-09-24,0.5082,0.7906,1.1128
RBA,1996-09-25,0.5042,0.7886,1.1096
RBA,1996-09-26,0.5072,0.7916,1.1146
RBA,1996-09-27,0.5071,0.7923,1.1152
RBA,1996-09-28,0.5071,0.7923,1.1152
RBA,1996-09-29,0.5071,0.7923,1.1152
RBA,1996-09-30,0.507,0.7924,1.1153
RBA,1996-10-01,0.5051,0.7912,1.1142
RBA,1996-10-02,0.5071,0.7937,1.1185
RBA,1996-10-03,0.507,0.7938,1.1199
RBA,1996-10-04,0.5039,0.7894,1.1127
RBA,1996-10-05,0.5039,0.7894,1.1127
RBA,1996-10-06,0.5039,0.7894,1.1127
RBA,1996-10-07,0.505,0.7896,1.1137
RBA,1996-10-08,0.5035,0.7871,1.1104
RBA,1996-10-09,0.5052,0.7897,1.1134
RBA,1996-10-10,0.5028,0.7877,1.11
RBA,1996-10-11,0.504,0.7893,1.1117
RBA,1996-10-12,0.504,0.7893,1.1117
RBA,1996-10-13,0.504,0.7893,1.1117
RBA,1996-10-14,0.5001,0.7904,1.1143
RBA,1996-10-15,0.5014,0.7923,1.1173
RBA,1996-10-16,0.4984,0.791,1.1186
RBA,1996-10-17,0.4996,0.7919,1.1188
RBA,1996-10-18,0.5011,0.7938,1.123
RBA,1996-10-19,0.5011,0.7938,1.123
RBA,1996-10-20,0.5011,0.7938,1.123
RBA,1996-10-21,0.5013,0.7974,1.1287
RBA,1996-10-22,0.5,0.7961,1.1264
RBA,1996-10-23,0.4976,0.7948,1.1242
RBA,1996-10-24,0.496,0.7918,1.1217
RBA,1996-10-25,0.4981,0.793,1.1234
RBA,1996-10-26,0.4981,0.793,1.1234
RBA,1996-10-27,0.4981,0.793,1.1234
RBA,1996-10-28,0.4929,0.7925,1.1229
RBA,1996-10-29,0.4913,0.7918,1.1215
RBA,1996-10-30,0.4916,0.792,1.1203
RBA,1996-10-31,0.4849,0.7919,1.1162
RBA,1996-11-01,0.4844,0.7898,1.1128
RBA,1996-11-02,0.4844,0.7898,1.1128
RBA,1996-11-03,0.4844,0.7898,1.1128
RBA,1996-11-04,0.482,0.7886,1.1107
RBA,1996-11-05,0.478,0.7871,1.1082
RBA,1996-11-06,0.4795,0.7908,1.1146
RBA,1996-11-07,0.4745,0.7828,1.1005
RBA,1996-11-08,0.4757,0.7837,1.0985
RBA,1996-11-09,0.4757,0.7837,1.0985
RBA,1996-11-10,0.4757,0.7837,1.0985
RBA,1996-11-11,0.4781,0.7878,1.104
RBA,1996-11-12,0.4767,0.7874,1.1014
RBA,1996-11-13,0.4789,0.7885,1.1056
RBA,1996-11-14,0.4759,0.7902,1.1075
RBA,1996-11-15,0.474,0.7906,1.1071
RBA,1996-11-16,0.474,0.7906,1.1071
RBA,1996-11-17,0.474,0.7906,1.1071
RBA,1996-11-18,0.4746,0.7908,1.1066
RBA,1996-11-19,0.4756,0.7944,1.1126
RBA,1996-11-20,0.4744,0.7967,1.1155
RBA,1996-11-21,0.48,0.8068,1.1317
RBA,1996-11-22,0.4801,0.8096,1.1338
RBA,1996-11-23,0.4801,0.8096,1.1338
RBA,1996-11-24,0.4801,0.8096,1.1338
RBA,1996-11-25,0.4832,0.8111,1.1363
RBA,1996-11-26,0.4854,0.8111,1.1376
RBA,1996-11-27,0.4842,0.8104,1.1362
RBA,1996-11-28,0.4825,0.8101,1.1358
RBA,1996-11-29,0.4828,0.8107,1.137
RBA,1996-11-30,0.4828,0.8107,1.137
RBA,1996-12-01,0.4828,0.8107,1.137
RBA,1996-12-02,0.4871,0.8203,1.1504
RBA,1996-12-03,0.4853,0.8149,1.1423
RBA,1996-12-04,0.485,0.7976,1.1186
RBA,1996-12-05,0.4837,0.7963,1.1164
RBA,1996-12-06,0.4842,0.7951,1.113
RBA,1996-12-07,0.4842,0.7951,1.113
RBA,1996-12-08,0.4842,0.7951,1.113
RBA,1996-12-09,0.4859,0.7984,1.1186
RBA,1996-12-10,0.4855,0.8028,1.1246
RBA,1996-12-11,0.4786,0.7918,1.1086
RBA,1996-12-12,0.4808,0.7927,1.1088
RBA,1996-12-13,0.4793,0.794,1.1109
RBA,1996-12-14,0.4793,0.794,1.1109
RBA,1996-12-15,0.4793,0.794,1.1109
RBA,1996-12-16,0.4773,0.7923,1.1098
RBA,1996-12-17,0.4766,0.7938,1.1114
RBA,1996-12-18,0.474,0.7933,1.111
RBA,1996-12-19,0.4726,0.7915,1.1081
RBA,1996-12-20,0.478,0.7963,1.1146
RBA,1996-12-21,0.478,0.7963,1.1146
RBA,1996-12-22,0.478,0.7963,1.1146
RBA,1996-12-23,0.4769,0.7969,1.1153
RBA,1996-12-24,0.477,0.7997,1.1191
RBA,1996-12-25,0.477,0.7997,1.1191
RBA,1996-12-26,0.477,0.7997,1.1191
RBA,1996-12-27,0.4756,0.7963,1.1144
RBA,1996-12-28,0.4756,0.7963,1.1144
RBA,1996-12-29,0.4756,0.7963,1.1144
RBA,1996-12-30,0.4717,0.7969,1.1157
RBA,1996-12-31,0.471,0.7965,1.1147
RBA,1997-01-01,0.471,0.7965,1.1147
RBA,1997-01-02,0.4644,0.7944,1.1114
RBA,1997-01-03,0.4675,0.7918,1.1082
RBA,1997-01-04,0.4675,0.7918,1.1082
RBA,1997-01-05,0.4675,0.7918,1.1082
RBA,1997-01-06,0.4671,0.7908,1.1107
RBA,1997-01-07,0.4664,0.7906,1.1104
RBA,1997-01-08,0.4642,0.7874,1.1042
RBA,1997-01-09,0.4612,0.7812,1.0985
RBA,1997-01-10,0.4579,0.7768,1.0918
RBA,1997-01-11,0.4579,0.7768,1.0918
RBA,1997-01-12,0.4579,0.7768,1.0918
RBA,1997-01-13,0.4645,0.7815,1.0975
RBA,1997-01-14,0.465,0.7779,1.0926
RBA,1997-01-15,0.4646,0.7773,1.093
RBA,1997-01-16,0.4608,0.7748,1.0886
RBA,1997-01-17,0.4644,0.7796,1.0955
RBA,1997-01-18,0.4644,0.7796,1.0955
RBA,1997-01-19,0.4644,0.7796,1.0955
RBA,1997-01-20,0.4696,0.7814,1.0993
RBA,1997-01-21,0.4667,0.7785,1.095
RBA,1997-01-22,0.4676,0.7776,1.0939
RBA,1997-01-23,0.4746,0.7707,1.0864
RBA,1997-01-24,0.4746,0.7729,1.0884
RBA,1997-01-25,0.4746,0.7729,1.0884
RBA,1997-01-26,0.4746,0.7729,1.0884
RBA,1997-01-27,0.4746,0.7729,1.0884
RBA,1997-01-28,0.4791,0.7733,1.0897
RBA,1997-01-29,0.4756,0.7677,1.0809
RBA,1997-01-30,0.4751,0.772,1.0864
RBA,1997-01-31,0.4733,0.762,1.0734
RBA,1997-02-01,0.4733,0.762,1.0734
RBA,1997-02-02,0.4733,0.762,1.0734
RBA,1997-02-03,0.4771,0.7636,1.0751
RBA,1997-02-04,0.4725,0.7655,1.078
RBA,1997-02-05,0.4698,0.7636,1.0766
RBA,1997-02-06,0.465,0.7642,1.0791
RBA,1997-02-07,0.4645,0.7606,1.0751
RBA,1997-02-08,0.4645,0.7606,1.0751
RBA,1997-02-09,0.4645,0.7606,1.0751
RBA,1997-02-10,0.4658,0.7605,1.0723
RBA,1997-02-11,0.4627,0.7586,1.0713
RBA,1997-02-12,0.4623,0.7565,1.0732
RBA,1997-02-13,0.4691,0.7673,1.088
RBA,1997-02-14,0.4711,0.7638,1.0831
RBA,1997-02-15,0.4711,0.7638,1.0831
RBA,1997-02-16,0.4711,0.7638,1.0831
RBA,1997-02-17,0.4717,0.7641,1.0843
RBA,1997-02-18,0.4743,0.7668,1.0915
RBA,1997-02-19,0.4751,0.7644,1.09
RBA,1997-02-20,0.4754,0.7688,1.097
RBA,1997-02-21,0.4798,0.7737,1.1018
RBA,1997-02-22,0.4798,0.7737,1.1018
RBA,1997-02-23,0.4798,0.7737,1.1018
RBA,1997-02-24,0.4769,0.7767,1.1056
RBA,1997-02-25,0.4751,0.776,1.1033
RBA,1997-02-26,0.4737,0.7743,1.1015
RBA,1997-02-27,0.475,0.7757,1.1064
RBA,1997-02-28,0.4768,0.7758,1.1052
RBA,1997-03-01,0.4768,0.7758,1.1052
RBA,1997-03-02,0.4768,0.7758,1.1052
RBA,1997-03-03,0.4796,0.7804,1.1125
RBA,1997-03-04,0.4891,0.7912,1.1288
RBA,1997-03-05,0.4879,0.7876,1.1229
RBA,1997-03-06,0.4869,0.7853,1.1214
RBA,1997-03-07,0.489,0.7897,1.1305
RBA,1997-03-08,0.489,0.7897,1.1305
RBA,1997-03-09,0.489,0.7897,1.1305
RBA,1997-03-10,0.49,0.7865,1.1274
RBA,1997-03-11,0.4924,0.7885,1.1292
RBA,1997-03-12,0.4942,0.7939,1.1371
RBA,1997-03-13,0.4954,0.7923,1.1365
RBA,1997-03-14,0.5013,0.7988,1.1465
RBA,1997-03-15,0.5013,0.7988,1.1465
RBA,1997-03-16,0.5013,0.7988,1.1465
RBA,1997-03-17,0.4989,0.798,1.1441
RBA,1997-03-18,0.4976,0.7903,1.135
RBA,1997-03-19,0.4946,0.7877,1.1335
RBA,1997-03-20,0.4921,0.7872,1.1366
RBA,1997-03-21,0.4925,0.7841,1.134
RBA,1997-03-22,0.4925,0.7841,1.134
RBA,1997-03-23,0.4925,0.7841,1.134
RBA,1997-03-24,0.4909,0.7873,1.1354
RBA,1997-03-25,0.488,0.7894,1.1349
RBA,1997-03-26,0.4842,0.7829,1.1309
RBA,1997-03-27,0.4818,0.7865,1.1383
RBA,1997-03-28,0.4818,0.7865,1.1383
RBA,1997-03-29,0.4818,0.7865,1.1383
RBA,1997-03-30,0.4818,0.7865,1.1383
RBA,1997-03-31,0.4818,0.7865,1.1383
RBA,1997-04-01,0.4803,0.7874,1.1352
RBA,1997-04-02,0.4766,0.7861,1.131
RBA,1997-04-03,0.4753,0.7816,1.1207
RBA,1997-04-04,0.4733,0.7767,1.1173
RBA,1997-04-05,0.4733,0.7767,1.1173
RBA,1997-04-06,0.4733,0.7767,1.1173
RBA,1997-04-07,0.4757,0.7761,1.1135
RBA,1997-04-08,0.4771,0.7761,1.1179
RBA,1997-04-09,0.481,0.7811,1.1267
RBA,1997-04-10,0.4815,0.7808,1.1255
RBA,1997-04-11,0.4839,0.7854,1.1281
RBA,1997-04-12,0.4839,0.7854,1.1281
RBA,1997-04-13,0.4839,0.7854,1.1281
RBA,1997-04-14,0.4812,0.7841,1.1293
RBA,1997-04-15,0.4786,0.7769,1.1199
RBA,1997-04-16,0.4771,0.7755,1.1181
RBA,1997-04-17,0.4761,0.7735,1.1148
RBA,1997-04-18,0.4745,0.7752,1.117
RBA,1997-04-19,0.4745,0.7752,1.117
RBA,1997-04-20,0.4745,0.7752,1.117
RBA,1997-04-21,0.4741,0.7763,1.1175
RBA,1997-04-22,0.4753,0.7757,1.1173
RBA,1997-04-23,0.4756,0.7775,1.1218
RBA,1997-04-24,0.4769,0.775,1.1193
RBA,1997-04-25,0.4769,0.775,1.1193
RBA,1997-04-26,0.4769,0.775,1.1193
RBA,1997-04-27,0.4769,0.775,1.1193
RBA,1997-04-28,0.4785,0.7768,1.1237
RBA,1997-04-29,0.4801,0.7795,1.1254
RBA,1997-04-30,0.4789,0.7811,1.1284
RBA,1997-05-01,0.4836,0.7856,1.1368
RBA,1997-05-02,0.4836,0.7835,1.1337
RBA,1997-05-03,0.4836,0.7835,1.1337
RBA,1997-05-04,0.4836,0.7835,1.1337
RBA,1997-05-05,0.4826,0.7828,1.1317
RBA,1997-05-06,0.4817,0.7808,1.1301
RBA,1997-05-07,0.4749,0.7767,1.1231
RBA,1997-05-08,0.4807,0.7776,1.1236
RBA,1997-05-09,0.4794,0.7782,1.1218
RBA,1997-05-10,0.4794,0.7782,1.1218
RBA,1997-05-11,0.4794,0.7782,1.1218
RBA,1997-05-12,0.4803,0.7782,1.1171
RBA,1997-05-13,0.4814,0.7816,1.1221
RBA,1997-05-14,0.4767,0.7778,1.1173
RBA,1997-05-15,0.4729,0.7767,1.115
RBA,1997-05-16,0.4733,0.7769,1.1135
RBA,1997-05-17,0.4733,0.7769,1.1135
RBA,1997-05-18,0.4733,0.7769,1.1135
RBA,1997-05-19,0.4734,0.7752,1.1113
RBA,1997-05-20,0.4718,0.7738,1.1046
RBA,1997-05-21,0.4692,0.7766,1.1104
RBA,1997-05-22,0.4759,0.7837,1.1218
RBA,1997-05-23,0.4717,0.7677,1.0999
RBA,1997-05-24,0.4717,0.7677,1.0999
RBA,1997-05-25,0.4717,0.7677,1.0999
RBA,1997-05-26,0.4656,0.764,1.0933
RBA,1997-05-27,0.4677,0.7656,1.0944
RBA,1997-05-28,0.4687,0.7651,1.0941
RBA,1997-05-29,0.4683,0.7665,1.0961
RBA,1997-05-30,0.4644,0.7613,1.088
RBA,1997-05-31,0.4644,0.7613,1.088
RBA,1997-06-01,0.4644,0.7613,1.088
RBA,1997-06-02,0.4629,0.758,1.0851
RBA,1997-06-03,0.4642,0.759,1.0873
RBA,1997-06-04,0.4649,0.7598,1.0875
RBA,1997-06-05,0.4642,0.7575,1.0824
RBA,1997-06-06,0.4655,0.7597,1.0862
RBA,1997-06-07,0.4655,0.7597,1.0862
RBA,1997-06-08,0.4655,0.7597,1.0862
RBA,1997-06-09,0.4655,0.7597,1.0862
RBA,1997-06-10,0.4654,0.7613,1.0817
RBA,1997-06-11,0.4636,0.7599,1.0791
RBA,1997-06-12,0.4605,0.7522,1.071
RBA,1997-06-13,0.461,0.7524,1.0721
RBA,1997-06-14,0.461,0.7524,1.0721
RBA,1997-06-15,0.461,0.7524,1.0721
RBA,1997-06-16,0.4591,0.7511,1.0715
RBA,1997-06-17,0.4569,0.7477,1.0668
RBA,1997-06-18,0.4577,0.7514,1.0735
RBA,1997-06-19,0.4566,0.748,1.0666
RBA,1997-06-20,0.4558,0.751,1.0728
RBA,1997-06-21,0.4558,0.751,1.0728
RBA,1997-06-22,0.4558,0.751,1.0728
RBA,1997-06-23,0.4541,0.7514,1.074
RBA,1997-06-24,0.4506,0.7518,1.0731
RBA,1997-06-25,0.4495,0.7506,1.0713
RBA,1997-06-26,0.4513,0.7509,1.0718
RBA,1997-06-27,0.45,0.7495,1.0692
RBA,1997-06-28,0.45,0.7495,1.0692
RBA,1997-06-29,0.45,0.7495,1.0692
RBA,1997-06-30,0.4482,0.7455,1.0662
RBA,1997-07-01,0.4522,0.7531,1.0775
RBA,1997-07-02,0.4555,0.755,1.0791
RBA,1997-07-03,0.45,0.7532,1.079
RBA,1997-07-04,0.4458,0.7523,1.078
RBA,1997-07-05,0.4458,0.7523,1.078
RBA,1997-07-06,0.4458,0.7523,1.078
RBA,1997-07-07,0.4416,0.746,1.072
RBA,1997-07-08,0.4405,0.7421,1.0671
RBA,1997-07-09,0.4417,0.7453,1.0711
RBA,1997-07-10,0.4408,0.7429,1.0668
RBA,1997-07-11,0.4412,0.7445,1.0677
RBA,1997-07-12,0.4412,0.7445,1.0677
RBA,1997-07-13,0.4412,0.7445,1.0677
RBA,1997-07-14,0.4365,0.7379,1.0641
RBA,1997-07-15,0.4359,0.7356,1.0609
RBA,1997-07-16,0.4381,0.7336,1.059
RBA,1997-07-17,0.4396,0.7376,1.0721
RBA,1997-07-18,0.4417,0.7386,1.0813
RBA,1997-07-19,0.4417,0.7386,1.0813
RBA,1997-07-20,0.4417,0.7386,1.0813
RBA,1997-07-21,0.4415,0.7409,1.0833
RBA,1997-07-22,0.4423,0.7407,1.0815
RBA,1997-07-23,0.4394,0.7379,1.0783
RBA,1997-07-24,0.4381,0.7349,1.0825
RBA,1997-07-25,0.4425,0.7405,1.0904
RBA,1997-07-26,0.4425,0.7405,1.0904
RBA,1997-07-27,0.4425,0.7405,1.0904
RBA,1997-07-28,0.4441,0.7373,1.0864
RBA,1997-07-29,0.4522,0.7373,1.0785
RBA,1997-07-30,0.4573,0.7456,1.0887
RBA,1997-07-31,0.4551,0.7452,1.0949
RBA,1997-08-01,0.4538,0.7446,1.0953
RBA,1997-08-02,0.4538,0.7446,1.0953
RBA,1997-08-03,0.4538,0.7446,1.0953
RBA,1997-08-04,0.4535,0.7392,1.0837
RBA,1997-08-05,0.4535,0.7395,1.0845
RBA,1997-08-06,0.4527,0.7356,1.0824
RBA,1997-08-07,0.4589,0.7358,1.0842
RBA,1997-08-08,0.4601,0.7313,1.08
RBA,1997-08-09,0.4601,0.7313,1.08
RBA,1997-08-10,0.4601,0.7313,1.08
RBA,1997-08-11,0.4632,0.7362,1.0866
RBA,1997-08-12,0.4648,0.7382,1.1091
RBA,1997-08-13,0.4718,0.745,1.128
RBA,1997-08-14,0.4696,0.7436,1.126
